Ticket #,Symbol,Volume,Open,Close,B/S,Sold,Bought,Gross P/L,Rollover,Net P/L,Created By
18742698,EUR/CAD,1000,5/4/15 12:23 PM,5/8/15 12:07 PM,S,1.34852,1.35828,-5.23,0.06,-5.17,7510123597
18696477,GBP/CAD,1000,5/4/15 12:24 PM,5/8/15 12:09 PM,S,1.83096,1.86737,-19.5,0.02,-19.48,7510123597
18758434,GBP/CAD,1000,5/4/15 12:24 PM,5/11/15 11:03 AM,S,1.83096,1.87543,-23.71,0.02,-23.69,7510123597
18696482,EUR/AUD,2000,5/4/15 12:25 PM,5/7/15 11:03 AM,S,1.42298,1.42981,-7.13,0.28,-6.85,7510123597
18696489,GBP/AUD,2000,5/4/15 12:26 PM,5/5/15 1:09 PM,S,1.9313,1.91972,12.06,0.06,12.12,7510123597
18711991,USD/JPY,1000,5/5/15 1:01 PM,5/7/15 10:58 AM,B,119.169,120.492,-7.29,0.01,-7.28,7510123597
18742593,USD/JPY,1000,5/5/15 1:01 PM,5/8/15 12:01 PM,B,120.082,120.492,-2.21,0.01,-2.2,7510123597
18712078,EUR/AUD,1000,5/5/15 1:06 PM,5/7/15 11:04 AM,S,1.41106,1.42981,-9.79,0.11,-9.68,7510123597
18742699,EUR/AUD,1000,5/5/15 1:06 PM,5/8/15 12:10 PM,S,1.41106,1.41844,-3.78,0.14,-3.64,7510123597
18712104,GBP/AUD,1000,5/5/15 1:09 PM,5/6/15 11:22 AM,B,1.90473,1.91995,-7.99,-0.07,-8.06,7510123597
18726731,GBP/AUD,1000,5/5/15 1:09 PM,5/7/15 11:06 AM,B,1.91461,1.91995,-2.79,-0.24,-3.03,7510123597
18726552,EUR/USD,2000,5/6/15 11:15 AM,5/8/15 11:59 AM,B,1.1215,1.12303,-1.98,-0.08,-2.06,7510123597
18726561,GBP/USD,1000,5/6/15 11:16 AM,5/8/15 12:00 PM,B,1.54244,1.51954,14.85,0.02,14.87,7510123597
18758317,GBP/USD,1000,5/6/15 11:16 AM,5/11/15 10:55 AM,B,1.54463,1.51954,16.24,0.03,16.27,7510123597
18726637,GBP/AUD,1000,5/6/15 11:22 AM,5/7/15 11:07 AM,S,1.90451,1.91498,-5.47,0.08,-5.39,7510123597
18742701,GBP/AUD,1000,5/6/15 11:22 AM,5/8/15 12:11 PM,S,1.90451,1.95029,-23.47,0.1,-23.37,7510123597
18742442,EUR/USD,1000,5/7/15 10:56 AM,5/8/15 11:59 AM,B,1.12191,1.13779,-10.29,-0.01,-10.3,7510123597
18758315,EUR/USD,1000,5/7/15 10:56 AM,5/11/15 10:54 AM,B,1.11666,1.13779,-13.68,-0.02,-13.7,7510123597
18742469,USD/JPY,1000,5/7/15 10:58 AM,5/8/15 12:02 PM,S,119.162,120.086,-4.99,-0.01,-5.0,7510123597
18758319,USD/JPY,1000,5/7/15 10:58 AM,5/11/15 10:56 AM,S,119.162,119.921,-4.1,-0.02,-4.12,7510123597
18742512,EUR/JPY,1000,5/7/15 10:59 AM,5/8/15 12:05 PM,B,134.703,135.639,-5.05,-0.01,-5.06,7510123597
18758330,EUR/JPY,1000,5/7/15 10:59 AM,5/11/15 11:00 AM,B,133.848,135.639,-9.67,-0.01,-9.68,7510123597
18742568,EUR/CAD,1000,5/7/15 11:01 AM,5/8/15 12:07 PM,B,1.35791,1.37182,-7.45,-0.03,-7.48,7510123597
18758433,EUR/CAD,1000,5/7/15 11:01 AM,5/13/15 11:11 AM,B,1.344,1.37182,-14.84,-0.11,-14.95,7510123597
18742630,EUR/AUD,1000,5/7/15 11:04 AM,5/8/15 12:10 PM,B,1.41827,1.42977,-5.9,-0.06,-5.96,7510123597
18758435,EUR/AUD,1000,5/7/15 11:04 AM,5/12/15 11:13 AM,B,1.41118,1.42977,-9.46,-0.2,-9.66,7510123597
18742667,GBP/AUD,1000,5/7/15 11:07 AM,5/8/15 12:11 PM,B,1.94992,1.91505,17.88,-0.06,17.82,7510123597
18758437,GBP/AUD,1000,5/7/15 11:07 AM,5/11/15 11:07 AM,B,1.95924,1.91505,22.55,-0.11,22.44,7510123597
18758194,EUR/USD,2000,5/8/15 11:59 AM,5/11/15 10:55 AM,S,1.12143,1.11659,6.27,0.01,6.28,7510123597
18758217,GBP/USD,2000,5/8/15 12:00 PM,5/11/15 10:56 AM,B,1.5446,1.54254,2.67,0.01,2.68,7510123597
18758230,USD/JPY,1000,5/8/15 12:02 PM,5/14/15 10:33 AM,B,119.221,120.084,-4.58,0.03,-4.55,7510123597
18824926,USD/JPY,1000,5/8/15 12:02 PM,5/19/15 12:04 PM,B,120.046,120.084,-0.2,0.02,-0.18,7510123597
18758239,NZD/USD,2000,5/8/15 12:03 PM,5/11/15 10:59 AM,S,0.7442,0.73846,7.43,-0.12,7.31,7510123597
18758257,EUR/JPY,2000,5/8/15 12:05 PM,5/11/15 11:00 AM,S,134.694,133.879,8.8,0.0,8.8,7510123597
18758273,GBP/JPY,1000,5/8/15 12:06 PM,5/12/15 11:11 AM,B,188.055,185.241,14.96,0.02,14.98,7510123597
18789024,GBP/JPY,1000,5/8/15 12:06 PM,5/12/15 11:20 AM,B,187.898,185.241,14.14,0.02,14.16,7510123597
18758301,EUR/CAD,2000,5/8/15 12:08 PM,5/11/15 11:02 AM,S,1.3578,1.35534,2.62,0.02,2.64,7510123597
18758311,GBP/CAD,1000,5/8/15 12:09 PM,5/11/15 11:03 AM,B,1.8752,1.8674,4.16,-0.01,4.15,7510123597
18773847,GBP/CAD,1000,5/8/15 12:09 PM,5/12/15 11:12 AM,B,1.88821,1.8674,11.02,-0.01,11.01,7510123597
18758354,EUR/AUD,2000,5/8/15 12:10 PM,5/11/15 11:07 AM,S,1.41846,1.41503,3.5,0.06,3.56,7510123597
18758360,GBP/AUD,1000,5/8/15 12:11 PM,5/11/15 11:08 AM,B,1.95912,1.95055,4.37,-0.06,4.31,7510123597
18773866,GBP/AUD,1000,5/8/15 12:11 PM,5/12/15 11:14 AM,B,1.96476,1.95055,7.23,-0.12,7.11,7510123597
18773586,EUR/USD,1000,5/11/15 10:55 AM,5/12/15 11:07 AM,S,1.11647,1.12683,-6.61,0.01,-6.6,7510123597
18788909,EUR/USD,1000,5/11/15 10:55 AM,5/13/15 11:07 AM,S,1.11647,1.12208,-3.59,0.01,-3.58,7510123597
18773604,GBP/USD,1000,5/11/15 10:56 AM,5/12/15 11:07 AM,B,1.56818,1.54481,14.9,0.01,14.91,7510123597
18788912,GBP/USD,1000,5/11/15 10:56 AM,5/12/15 11:18 AM,B,1.56766,1.54481,14.58,0.0,14.58,7510123597
18773662,NZD/USD,1000,5/11/15 10:59 AM,5/13/15 11:08 AM,S,0.73826,0.74399,-3.66,-0.12,-3.78,7510123597
18804201,NZD/USD,1000,5/11/15 10:59 AM,5/14/15 10:35 AM,S,0.73826,0.74969,-7.24,-0.3,-7.54,7510123597
18773687,EUR/JPY,1000,5/11/15 11:00 AM,5/12/15 11:10 AM,S,133.858,135.09,-6.55,0.0,-6.55,7510123597
18789022,EUR/JPY,1000,5/11/15 11:00 AM,5/14/15 10:35 AM,S,133.858,136.172,-12.29,0.0,-12.29,7510123597
18773710,EUR/CAD,1000,5/11/15 11:02 AM,5/13/15 11:11 AM,B,1.34398,1.35528,-6.03,-0.05,-6.08,7510123597
18804203,EUR/CAD,1000,5/11/15 11:02 AM,5/14/15 10:37 AM,B,1.36284,1.35528,4.01,-0.16,3.85,7510123597
18773746,GBP/CAD,1000,5/11/15 11:04 AM,5/12/15 11:12 AM,B,1.88827,1.87552,6.75,-0.01,6.74,7510123597
18789025,GBP/CAD,1000,5/11/15 11:04 AM,5/12/15 11:20 AM,B,1.88758,1.87552,6.39,0.0,6.39,7510123597
18773789,EUR/AUD,1000,5/11/15 11:07 AM,5/13/15 11:12 AM,B,1.39837,1.41521,-8.63,-0.13,-8.76,7510123597
18804307,EUR/AUD,1000,5/11/15 11:07 AM,5/14/15 10:39 AM,B,1.41189,1.41521,-1.7,-0.33,-2.03,7510123597
18773811,GBP/AUD,2000,5/11/15 11:08 AM,5/12/15 11:14 AM,B,1.96466,1.95962,5.13,-0.12,5.01,7510123597
18788840,EUR/USD,2000,5/12/15 11:07 AM,5/14/15 10:32 AM,B,1.14203,1.12684,19.23,-0.08,19.15,7510123597
18788850,GBP/USD,2000,5/12/15 11:08 AM,5/14/15 10:32 AM,B,1.57985,1.56836,14.55,0.04,14.59,7510123597
18788867,USD/CAD,2000,5/12/15 11:09 AM,5/13/15 11:07 AM,S,1.20396,1.19793,6.43,0.01,6.44,7510123597
18788877,AUD/USD,2000,5/12/15 11:09 AM,5/13/15 11:08 AM,B,0.80165,0.79849,4.04,0.03,4.07,7510123597
18788897,EUR/JPY,2000,5/12/15 11:10 AM,5/14/15 10:35 AM,B,136.152,135.101,11.16,-0.02,11.14,7510123597
18788920,GBP/JPY,2000,5/12/15 11:11 AM,5/14/15 10:36 AM,B,188.313,188.074,2.54,0.09,2.63,7510123597
18788938,GBP/CAD,1000,5/12/15 11:12 AM,5/13/15 11:11 AM,B,1.87553,1.88865,-7.0,-0.01,-7.01,7510123597
18804206,GBP/CAD,1000,5/12/15 11:12 AM,5/14/15 10:38 AM,B,1.88558,1.88865,-1.63,-0.05,-1.68,7510123597
18788968,GBP/AUD,1000,5/12/15 11:14 AM,5/13/15 11:13 AM,B,1.9515,1.96495,-6.89,-0.06,-6.95,7510123597
18804308,GBP/AUD,1000,5/12/15 11:14 AM,5/15/15 11:28 AM,B,1.96239,1.96495,-1.3,-0.3,-1.6,7510123597
18804102,USD/CAD,2000,5/13/15 11:07 AM,5/14/15 10:33 AM,S,1.19784,1.19349,4.61,0.05,4.66,7510123597
18804110,AUD/USD,2000,5/13/15 11:08 AM,5/14/15 10:34 AM,B,0.80887,0.8018,8.95,0.1,9.05,7510123597
18804114,NZD/USD,2000,5/13/15 11:08 AM,5/14/15 10:35 AM,B,0.74947,0.74396,6.98,0.17,7.15,7510123597
18804153,EUR/CAD,1000,5/13/15 11:11 AM,5/14/15 10:37 AM,S,1.34391,1.36307,-10.16,0.05,-10.11,7510123597
18825031,EUR/CAD,1000,5/13/15 11:11 AM,5/15/15 11:24 AM,S,1.34391,1.36537,-11.35,0.06,-11.29,7510123597
18804167,GBP/CAD,1000,5/13/15 11:12 AM,5/14/15 10:38 AM,S,1.87557,1.886,-5.53,0.02,-5.51,7510123597
18825033,GBP/CAD,1000,5/13/15 11:12 AM,5/15/15 11:26 AM,S,1.87557,1.89104,-8.18,0.01,-8.17,7510123597
18804175,EUR/AUD,1000,5/13/15 11:12 AM,5/14/15 10:39 AM,S,1.39837,1.4121,-7.03,0.09,-6.94,7510123597
18825135,EUR/AUD,1000,5/13/15 11:12 AM,5/15/15 11:26 AM,S,1.39837,1.41766,-9.83,0.12,-9.71,7510123597
18804188,GBP/AUD,1000,5/13/15 11:13 AM,5/15/15 11:28 AM,S,1.95195,1.96276,-5.51,0.12,-5.39,7510123597
18839202,GBP/AUD,1000,5/13/15 11:13 AM,5/19/15 12:13 PM,S,1.95195,1.94413,4.02,0.17,4.19,7510123597
18824860,EUR/USD,1000,5/14/15 10:32 AM,5/19/15 12:03 PM,B,1.12083,1.1421,-13.72,-0.03,-13.75,7510123597
18964316,EUR/USD,1000,5/14/15 10:32 AM,5/20/15 7:46 PM,B,1.11238,1.1421,-19.12,-0.04,-19.16,7510123597
18824869,GBP/USD,1000,5/14/15 10:32 AM,5/15/15 11:31 AM,B,1.57341,1.58001,-4.19,0.01,-4.18,7510123597
18839307,GBP/USD,1000,5/14/15 10:32 AM,5/18/15 12:05 PM,B,1.56781,1.58001,-7.78,0.01,-7.77,7510123597
18824889,USD/JPY,1000,5/14/15 10:33 AM,5/19/15 12:04 PM,S,119.223,120.06,-4.49,-0.03,-4.52,7510123597
18964318,USD/JPY,1000,5/14/15 10:33 AM,5/19/15 7:15 PM,S,119.223,120.7,-7.89,-0.03,-7.92,7510123597
18824903,USD/CAD,1000,5/14/15 10:34 AM,5/15/15 11:21 AM,S,1.19344,1.2014,-4.21,0.01,-4.2,7510123597
18839199,USD/CAD,1000,5/14/15 10:34 AM,5/18/15 12:05 PM,S,1.19344,1.2055,-6.38,0.0,-6.38,7510123597
18824907,AUD/USD,1000,5/14/15 10:34 AM,5/15/15 11:22 AM,B,0.80181,0.80901,-4.57,0.02,-4.55,7510123597
18839200,AUD/USD,1000,5/14/15 10:34 AM,5/18/15 12:06 PM,B,0.80039,0.80901,-5.5,0.03,-5.47,7510123597
18824929,NZD/USD,1000,5/14/15 10:35 AM,5/15/15 11:23 AM,B,0.74445,0.7497,-3.34,0.03,-3.31,7510123597
18839201,NZD/USD,1000,5/14/15 10:35 AM,5/18/15 12:07 PM,B,0.74217,0.7497,-4.8,0.06,-4.74,7510123597
18824940,EUR/JPY,2000,5/14/15 10:35 AM,5/18/15 12:07 PM,B,136.557,136.18,4.02,-0.02,4.0,7510123597
18824952,GBP/JPY,2000,5/14/15 10:36 AM,5/15/15 11:24 AM,B,188.541,188.322,2.32,0.02,2.34,7510123597
18824970,EUR/CAD,2000,5/14/15 10:37 AM,5/15/15 11:24 AM,B,1.36515,1.36302,2.25,-0.05,2.2,7510123597
18824993,GBP/CAD,2000,5/14/15 10:38 AM,5/15/15 11:26 AM,B,1.89086,1.88601,5.13,-0.02,5.11,7510123597
18825010,EUR/AUD,2000,5/14/15 10:39 AM,5/15/15 11:26 AM,B,1.41747,1.41211,5.46,-0.13,5.33,7510123597
18839068,USD/CAD,2000,5/15/15 11:21 AM,5/18/15 12:05 PM,B,1.2053,1.2014,4.13,0.0,4.13,7510123597
18839079,AUD/USD,2000,5/15/15 11:22 AM,5/18/15 12:06 PM,S,0.80178,0.80057,1.54,-0.07,1.47,7510123597
18839100,NZD/USD,2000,5/15/15 11:23 AM,5/18/15 12:07 PM,S,0.74444,0.74238,2.63,-0.12,2.51,7510123597
18839105,GBP/JPY,1000,5/15/15 11:24 AM,5/18/15 12:08 PM,B,187.651,188.565,-4.87,0.01,-4.86,7510123597
18856085,GBP/JPY,1000,5/15/15 11:24 AM,5/19/15 12:09 PM,B,186.082,188.565,-13.34,0.02,-13.32,7510123597
18839114,EUR/CAD,2000,5/15/15 11:25 AM,5/18/15 12:08 PM,B,1.37588,1.36546,11.02,0.0,11.02,7510123597
18839138,GBP/CAD,1000,5/15/15 11:26 AM,5/19/15 12:12 PM,B,1.88623,1.89114,-2.6,-0.01,-2.61,7510123597
18964533,GBP/CAD,1000,5/15/15 11:26 AM,5/19/15 7:19 PM,B,1.89535,1.89114,2.22,-0.01,2.21,7510123597
18839146,EUR/AUD,2000,5/15/15 11:27 AM,5/18/15 12:09 PM,B,1.42568,1.41763,8.22,-0.13,8.09,7510123597
18839152,GBP/AUD,2000,5/15/15 11:28 AM,5/19/15 12:13 PM,B,1.94385,1.9627,-19.39,-0.26,-19.65,7510123597
18839197,GBP/USD,2000,5/15/15 11:31 AM,5/18/15 12:05 PM,S,1.57338,1.56798,6.89,-0.02,6.87,7510123597
18855965,GBP/USD,2000,5/18/15 12:05 PM,5/19/15 12:04 PM,S,1.56781,1.55064,22.15,-0.02,22.13,7510123597
18855987,USD/CAD,2000,5/18/15 12:05 PM,5/19/15 12:05 PM,B,1.21644,1.20551,11.58,-0.03,11.55,7510123597
18855992,AUD/USD,2000,5/18/15 12:06 PM,5/19/15 12:05 PM,S,0.80039,0.79747,3.77,-0.08,3.69,7510123597
18856003,NZD/USD,2000,5/18/15 12:07 PM,5/19/15 7:16 PM,S,0.74217,0.73457,9.8,-0.13,9.67,7510123597
18856009,EUR/JPY,1000,5/18/15 12:07 PM,5/19/15 12:08 PM,B,134.564,136.588,-10.88,-0.01,-10.89,7510123597
18964426,EUR/JPY,1000,5/18/15 12:07 PM,5/20/15 7:50 PM,B,134.629,136.588,-10.4,0.0,-10.4,7510123597
18856020,GBP/JPY,2000,5/18/15 12:08 PM,5/19/15 12:09 PM,S,187.659,186.097,16.79,-0.05,16.74,7510123597
18856032,EUR/CAD,1000,5/18/15 12:08 PM,5/19/15 12:09 PM,B,1.3638,1.37612,-6.53,-0.03,-6.56,7510123597
18964530,EUR/CAD,1000,5/18/15 12:08 PM,5/20/15 7:56 PM,B,1.35436,1.37612,-11.49,-0.05,-11.54,7510123597
18856045,EUR/AUD,1000,5/18/15 12:09 PM,5/19/15 12:13 PM,B,1.40465,1.42589,-10.93,-0.07,-11.0,7510123597
18964534,EUR/AUD,1000,5/18/15 12:09 PM,5/20/15 7:58 PM,B,1.40726,1.42589,-9.47,-0.13,-9.6,7510123597
18964132,EUR/USD,2000,5/19/15 12:00 PM,5/19/15 7:14 PM,S,1.12149,1.11536,7.91,0.0,7.91,7510123597
18964230,GBP/USD,2000,5/19/15 12:04 PM,5/22/15 6:57 PM,S,1.5505,1.54705,4.46,-0.13,4.33,7510123597
18964250,USD/JPY,2000,5/19/15 12:04 PM,5/19/15 7:15 PM,B,120.687,120.06,6.7,0.0,6.7,7510123597
18964262,USD/CAD,2000,5/19/15 12:05 PM,5/19/15 7:15 PM,B,1.2223,1.21664,5.97,0.0,5.97,7510123597
18964295,AUD/USD,2000,5/19/15 12:05 PM,5/19/15 7:16 PM,S,0.79723,0.79175,7.07,0.0,7.07,7510123597
18964362,EUR/JPY,2000,5/19/15 12:08 PM,5/22/15 7:01 PM,S,134.555,133.829,7.72,0.01,7.73,7510123597
18964383,GBP/JPY,2000,5/19/15 12:09 PM,5/21/15 6:52 PM,S,186.086,189.796,-39.09,-0.25,-39.34,7510123597
18964402,EUR/CAD,2000,5/19/15 12:09 PM,5/20/15 7:56 PM,S,1.36379,1.35465,9.65,0.02,9.67,7510123597
18964452,GBP/CAD,1000,5/19/15 12:12 PM,5/19/15 7:19 PM,S,1.88623,1.89568,-4.99,0.0,-4.99,7510123597
18972434,GBP/CAD,1000,5/19/15 12:12 PM,5/20/15 7:56 PM,S,1.88623,1.89477,-4.51,0.0,-4.51,7510123597
18964469,EUR/AUD,2000,5/19/15 12:13 PM,5/25/15 6:11 PM,S,1.4045,1.40305,1.47,0.36,1.83,7510123597
18964486,GBP/AUD,1000,5/19/15 12:13 PM,5/19/15 7:20 PM,S,1.94365,1.95914,-7.91,0.0,-7.91,7510123597
18972435,GBP/AUD,1000,5/19/15 12:13 PM,5/20/15 7:59 PM,S,1.94365,1.96743,-12.09,0.03,-12.06,7510123597
18972328,EUR/USD,2000,5/19/15 7:14 PM,5/20/15 7:46 PM,S,1.11519,1.11244,3.54,0.01,3.55,7510123597
18972335,USD/JPY,2000,5/19/15 7:15 PM,5/20/15 7:47 PM,B,121.014,120.7,3.34,0.01,3.35,7510123597
18972336,USD/CAD,2000,5/19/15 7:15 PM,5/22/15 6:59 PM,B,1.23103,1.22247,8.99,-0.16,8.83,7510123597
18972337,AUD/USD,2000,5/19/15 7:16 PM,5/20/15 7:49 PM,S,0.79158,0.79022,1.75,-0.08,1.67,7510123597
18972340,NZD/USD,2000,5/19/15 7:17 PM,5/20/15 7:49 PM,S,0.73437,0.73223,2.75,-0.13,2.62,7510123597
18972349,GBP/CAD,2000,5/19/15 7:19 PM,5/21/15 6:53 PM,B,1.91305,1.89571,18.13,-0.09,18.04,7510123597
18972355,GBP/AUD,2000,5/19/15 7:20 PM,5/20/15 7:59 PM,B,1.96715,1.95914,8.14,-0.14,8.0,7510123597
18988521,EUR/USD,2000,5/20/15 7:46 PM,5/22/15 6:56 PM,S,1.11227,1.10114,14.39,0.05,14.44,7510123597
18988530,USD/JPY,2000,5/20/15 7:47 PM,5/22/15 6:58 PM,B,121.531,121.029,5.34,0.03,5.37,7510123597
18988540,AUD/USD,2000,5/20/15 7:49 PM,5/22/15 6:59 PM,S,0.79009,0.78169,10.86,-0.38,10.48,7510123597
18988545,NZD/USD,2000,5/20/15 7:49 PM,5/22/15 7:00 PM,S,0.73184,0.73049,1.75,-0.63,1.12,7510123597
18988565,GBP/JPY,4000,5/20/15 7:53 PM,5/21/15 6:52 PM,B,189.769,188.273,31.53,0.18,31.71,7510123597
18988574,EUR/CAD,2000,5/20/15 7:56 PM,5/21/15 6:58 PM,B,1.35743,1.35484,2.71,-0.22,2.49,7510123597
18988587,GBP/AUD,2000,5/20/15 7:59 PM,5/21/15 6:53 PM,B,1.98756,1.96743,20.26,-0.5,19.76,7510123597
19004057,GBP/USD,2000,5/21/15 6:47 PM,5/26/15 7:07 PM,B,1.53997,1.56802,-36.43,0.02,-36.41,7510123597
19037100,GBP/USD,2000,5/21/15 6:47 PM,6/17/15 8:48 PM,B,1.58239,1.56802,18.16,0.24,18.4,7510123597
19004073,GBP/JPY,2000,5/21/15 6:52 PM,5/27/15 8:03 PM,B,189.992,189.806,1.96,0.06,2.02,7510123597
19004077,GBP/CAD,2000,5/21/15 6:53 PM,5/26/15 6:12 PM,B,1.91416,1.91336,0.84,-0.06,0.78,7510123597
19004079,GBP/AUD,2000,5/21/15 6:54 PM,5/26/15 6:14 PM,B,1.98884,1.98784,1.01,-0.26,0.75,7510123597
19004094,EUR/CAD,2000,5/21/15 6:58 PM,5/28/15 6:11 PM,B,1.36205,1.35765,4.62,-0.35,4.27,7510123597
19016495,EUR/USD,2000,5/22/15 6:56 PM,5/25/15 6:08 PM,S,1.10099,1.098,3.87,0.0,3.87,7510123597
19016499,GBP/USD,6000,5/22/15 6:57 PM,5/26/15 6:26 PM,S,1.54702,1.54005,27.15,-0.07,27.08,7510123597
19016507,USD/JPY,2000,5/22/15 6:58 PM,5/26/15 6:08 PM,B,122.838,121.542,13.7,0.0,13.7,7510123597
19016512,USD/CAD,2000,5/22/15 6:59 PM,5/26/15 6:09 PM,B,1.24278,1.23124,12.06,-0.04,12.02,7510123597
19016516,AUD/USD,2000,5/22/15 6:59 PM,5/26/15 6:10 PM,S,0.7815,0.77455,9.03,-0.08,8.95,7510123597
19016524,NZD/USD,2000,5/22/15 7:00 PM,5/26/15 6:10 PM,S,0.73028,0.72383,8.38,-0.12,8.26,7510123597
19016548,EUR/JPY,2000,5/22/15 7:01 PM,5/25/15 6:09 PM,S,133.801,133.432,3.93,0.0,3.93,7510123597
19016556,GBP/JPY,2000,5/22/15 7:01 PM,6/3/15 7:25 PM,S,187.997,190.612,-27.44,-0.32,-27.76,7510123597
19256753,GBP/JPY,2000,5/22/15 7:01 PM,6/24/15 8:03 PM,S,187.997,194.448,-66.35,-1.16,-67.51,7510123597
19016563,GBP/CAD,2000,5/22/15 7:03 PM,5/26/15 7:09 PM,S,1.90452,1.91301,-8.88,0.01,-8.87,7510123597
19037103,GBP/CAD,2000,5/22/15 7:03 PM,6/2/15 6:36 PM,S,1.90452,1.90233,2.3,0.11,2.41,7510123597
19016572,GBP/AUD,4000,5/22/15 7:03 PM,5/25/15 6:14 PM,S,1.97983,1.97631,7.12,0.0,7.12,7510123597
19023071,EUR/USD,2000,5/25/15 6:08 PM,5/26/15 6:07 PM,S,1.09782,1.08961,10.66,0.01,10.67,7510123597
19023076,EUR/JPY,2000,5/25/15 6:09 PM,6/24/15 7:59 PM,S,133.401,138.766,-55.19,0.04,-55.15,7510123597
19023080,EUR/AUD,2000,5/25/15 6:12 PM,6/17/15 9:05 PM,S,1.4027,1.4641,-60.06,1.38,-58.68,7510123597
19023088,GBP/AUD,2000,5/25/15 6:14 PM,5/26/15 7:09 PM,S,1.97594,1.98914,-13.27,0.06,-13.21,7510123597
19037105,GBP/AUD,2000,5/25/15 6:14 PM,6/2/15 6:40 PM,S,1.97594,1.97404,1.92,0.45,2.37,7510123597
19036666,EUR/USD,2000,5/26/15 6:08 PM,6/10/15 6:57 PM,S,1.08939,1.13128,-53.99,0.15,-53.84,7510123597
19036668,USD/JPY,2000,5/26/15 6:08 PM,5/27/15 7:59 PM,B,123.862,122.85,10.65,0.0,10.65,7510123597
19036673,USD/CAD,2000,5/26/15 6:09 PM,5/27/15 8:00 PM,B,1.24718,1.24293,4.44,-0.04,4.4,7510123597
19036677,AUD/USD,2000,5/26/15 6:10 PM,5/27/15 8:02 PM,S,0.7744,0.77224,2.82,-0.08,2.74,7510123597
19036679,NZD/USD,2000,5/26/15 6:10 PM,5/28/15 6:10 PM,S,0.72361,0.71687,8.81,-0.49,8.32,7510123597
19036691,GBP/CAD,6000,5/26/15 6:12 PM,5/26/15 6:30 PM,B,1.9128,1.91435,-4.86,0.0,-4.86,7510123597
19036704,GBP/AUD,6000,5/26/15 6:14 PM,5/26/15 6:30 PM,B,1.98823,1.98896,-2.2,0.0,-2.2,7510123597
19036803,GBP/USD,4000,5/26/15 6:26 PM,5/26/15 7:07 PM,S,1.53991,1.53994,-0.08,0.0,-0.08,7510123597
19037099,GBP/USD,4000,5/26/15 6:26 PM,5/27/15 7:58 PM,S,1.53991,1.53422,14.83,-0.04,14.79,7510123597
19036822,GBP/CAD,4000,5/26/15 6:30 PM,5/26/15 7:08 PM,B,1.9127,1.9131,-0.84,0.0,-0.84,7510123597
19037101,GBP/CAD,2000,5/26/15 6:30 PM,6/3/15 7:26 PM,B,1.90871,1.9131,-4.6,-0.27,-4.87,7510123597
19256759,GBP/CAD,2000,5/26/15 6:30 PM,6/4/15 6:28 PM,B,1.91998,1.9131,7.17,-0.38,6.79,7510123597
19036827,GBP/AUD,4000,5/26/15 6:30 PM,5/26/15 7:09 PM,B,1.98888,1.98846,0.84,0.0,0.84,7510123597
19037104,GBP/AUD,4000,5/26/15 6:30 PM,5/28/15 6:13 PM,B,2.00148,1.98846,26.02,-0.99,25.03,7510123597
19051127,GBP/USD,4000,5/27/15 7:58 PM,5/28/15 6:07 PM,S,1.53407,1.53101,7.99,-0.13,7.86,7510123597
19051131,USD/JPY,2000,5/27/15 7:59 PM,5/29/15 6:34 PM,B,124.067,123.882,1.95,0.01,1.96,7510123597
19051132,USD/CAD,2000,5/27/15 8:00 PM,6/1/15 6:40 PM,B,1.25406,1.24724,7.15,-0.19,6.96,7510123597
19051145,AUD/USD,2000,5/27/15 8:02 PM,5/28/15 6:09 PM,S,0.77206,0.7651,9.09,-0.21,8.88,7510123597
19051148,EUR/JPY,4000,5/27/15 8:03 PM,5/28/15 6:10 PM,B,135.407,134.869,11.36,-0.05,11.31,7510123597
19051155,GBP/JPY,6000,5/27/15 8:04 PM,6/2/15 6:35 PM,B,190.309,190.025,8.95,0.29,9.24,7510123597
19065640,GBP/USD,4000,5/28/15 6:07 PM,5/29/15 6:33 PM,S,1.53097,1.52941,4.08,-0.04,4.04,7510123597
19065667,AUD/USD,2000,5/28/15 6:09 PM,6/1/15 6:41 PM,S,0.76491,0.76082,5.38,-0.14,5.24,7510123597
19065683,NZD/USD,2000,5/28/15 6:10 PM,5/29/15 6:35 PM,S,0.71656,0.71042,8.03,-0.12,7.91,7510123597
19065690,EUR/JPY,4000,5/28/15 6:10 PM,5/29/15 6:36 PM,B,136.304,135.43,18.42,-0.02,18.4,7510123597
19065699,EUR/CAD,2000,5/28/15 6:12 PM,5/29/15 6:37 PM,B,1.36892,1.3623,6.95,-0.06,6.89,7510123597
19065703,EUR/AUD,4000,5/28/15 6:13 PM,5/29/15 6:39 PM,B,1.43414,1.43061,7.07,-0.26,6.81,7510123597
19065710,GBP/AUD,2000,5/28/15 6:14 PM,6/3/15 7:27 PM,B,1.97033,2.00169,-31.83,-0.48,-32.31,7510123597
19256762,GBP/AUD,2000,5/28/15 6:14 PM,6/5/15 6:54 PM,B,2.00386,2.00169,2.17,-1.09,1.08,7510123597
19205094,EUR/USD,4000,5/29/15 6:32 PM,6/2/15 6:27 PM,B,1.1172,1.09851,48.7,-0.08,48.62,7510123597
19205096,GBP/USD,4000,5/29/15 6:33 PM,6/1/15 6:39 PM,S,1.52928,1.52039,23.39,-0.04,23.35,7510123597
